gene_id	matrix_name	transcripts_id	gene_type	is_detected
G11048	G11048	SmLNCS120559-IBu	lncRNA	FALSE
G11053	G11053	SmLNCA120566-IBu	lncRNA	TRUE
G11056	G11056	SmLINC120571-IBu	lncRNA	FALSE
G11059	G11059	SmLNCS120574-IBu	lncRNA	TRUE
G11066	G11066	SmLNCA120585-IBu,SmLNCA120587-IBu,SmLNCA120582-IBu,SmLNCA120581-IBu,SmLNCA120589-IBu,SmLNCA120584-IBu,SmLNCA120583-IBu,SmLNCA120586-IBu	lncRNA	TRUE
G11073	G11073	SmLINC120597-IBu	lncRNA	TRUE
G11074	G11074	SmLNCA120599-IBu,SmLNCA120598-IBu	lncRNA	TRUE
G11075	G11075	SmLINC120600-IBu	lncRNA	TRUE
G11079	G11079	SmLINC120606-IBu	lncRNA	TRUE
G11084	G11084	SmLINC120612-IBu	lncRNA	TRUE
G11086	G11086	SmLINC120617-IBu	lncRNA	TRUE
G11090	G11090	SmLNCS120623-IBu	lncRNA	TRUE
G11091	G11091	SmLNCA120626-IBu	lncRNA	TRUE
G1110	G1110	SmLNCA101941-IBu	lncRNA	TRUE
G11107	G11107	SmLNCA120644-IBu	lncRNA	TRUE
G1111	G1111	SmLNCA101963-IBu,SmLNCA101962-IBu	lncRNA	TRUE
G11110	G11110	SmLNCA120653-IBu,SmLNCA120652-IBu	lncRNA	TRUE
G11114	G11114	SmLINC120658-IBu	lncRNA	FALSE
G11115	G11115	SmLINC120659-IBu	lncRNA	FALSE
G1112	G1112	SmLNCA101964-IBu	lncRNA	TRUE
G11122	G11122	SmLINC120666-IBu	lncRNA	TRUE
G11152	G11152	SmLNCA120715-IBu	lncRNA	TRUE
G11158	G11158	SmLNCA120723-IBu	lncRNA	TRUE
G11159	G11159	SmLNCA120726-IBu,SmLNCA120725-IBu,SmLNCA120724-IBu	lncRNA	TRUE
G11162	G11162	SmLNCA120730-IBu	lncRNA	TRUE
G11168	G11168	SmLINC120747-IBu	lncRNA	TRUE
G11170	G11170	SmLINC120749-IBu	lncRNA	TRUE
G11171	G11171	SmLINC120750-IBu	lncRNA	TRUE
G11176	G11176	SmLNCS120757-IBu	lncRNA	FALSE
G11177	G11177	SmLNCA120758-IBu	lncRNA	FALSE
G11178	G11178	SmLINC120759-IBu	lncRNA	TRUE
G11179	G11179	SmLNCA120760-IBu	lncRNA	FALSE
G11183	G11183	SmLNCA120769-IBu,SmLNCA120770-IBu,SmLNCA120771-IBu	lncRNA	TRUE
G11184	G11184	SmLNCA120774-IBu	lncRNA	TRUE
G11193	G11193	SmLNCA120785-IBu	lncRNA	TRUE
G11195	G11195	SmLNCA120787-IBu	lncRNA	TRUE
G11197	G11197	SmLNCA120790-IBu	lncRNA	TRUE
G11198	G11198	SmLNCA120791-IBu	lncRNA	TRUE
G11212	G11212	SmLNCA120808-IBu	lncRNA	TRUE
G11213	G11213	SmLNCA120809-IBu	lncRNA	FALSE
G11214	G11214	SmLNCA120810-IBu	lncRNA	TRUE
G11220	G11220	SmLNCA120817-IBu	lncRNA	TRUE
G11221	G11221	SmLNCA120821-IBu,SmLNCA120819-IBu,SmLNCA120820-IBu	lncRNA	TRUE
G11223	G11223	SmLNCA120823-IBu	lncRNA	TRUE
G11224	G11224	SmLNCA120824-IBu	lncRNA	TRUE
G11226	G11226	SmLINC120826-IBu	lncRNA	TRUE
G11228	G11228	SmLINC120835-IBu	lncRNA	TRUE
G11229	G11229	SmLINC120836-IBu	lncRNA	TRUE
G11234	G11234	SmLNCS120844-IBu	lncRNA	FALSE
G11237	G11237	SmLINC120856-IBu,SmLINC120857-IBu,SmLINC120858-IBu	lncRNA	FALSE
G11241	G11241	SmLNCA120864-IBu	lncRNA	FALSE
G11242	G11242	SmLNCA120865-IBu	lncRNA	FALSE
G11243	G11243	SmLNCA120866-IBu	lncRNA	TRUE
G11248	G11248	SmLNCA120874-IBu,SmLNCA120875-IBu	lncRNA	TRUE
G11256	G11256	SmLNCA120893-IBu	lncRNA	TRUE
G11259	G11259	SmLINC120901-IBu,SmLINC120900-IBu	lncRNA	TRUE
G1126	G1126	SmLNCA101991-IBu	lncRNA	TRUE
G11274	G11274	SmLNCA120917-IBu	lncRNA	TRUE
G11275	G11275	SmLNCA120918-IBu	lncRNA	FALSE
G11276	G11276	SmLNCA120919-IBu	lncRNA	TRUE
G1128	G1128	SmLINC101993-IBu,SmLINC101994-IBu,SmLINC101996-IBu,SmLINC101995-IBu	lncRNA	TRUE
G11280	G11280	SmLNCA120924-IBu	lncRNA	FALSE
G11303	G11303	SmLNCA120976-IBu,SmLINC120979-IBu,SmLNCA120980-IBu,SmLNCA120977-IBu,SmLINC120981-IBu,SmLNCA120975-IBu,SmLNCA120978-IBu	lncRNA	TRUE
G11306	G11306	SmLNCA120991-IBu	lncRNA	TRUE
G11318	G11318	SmLNCA121003-IBu,SmLNCA121004-IBu,SmLNCA121005-IBu	lncRNA	TRUE
G11321	G11321	SmLNCA121011-IBu,SmLNCA121012-IBu	lncRNA	TRUE
G11323	G11323	SmLNCA121015-IBu	lncRNA	FALSE
G11326	G11326	SmLNCS121028-IBu	lncRNA	TRUE
G11328	G11328	SmLNCS121037-IBu	lncRNA	TRUE
G11329	G11329	SmLINC121041-IBu	lncRNA	TRUE
G11333	G11333	SmLNCA121045-IBu	lncRNA	TRUE
G11335	G11335	SmLNCA121056-IBu,SmLNCA121061-IBu,SmLNCA121054-IBu,SmLNCA121058-IBu,SmLNCA121057-IBu,SmLNCA121059-IBu,SmLNCA121060-IBu	lncRNA	TRUE
G11339	G11339	SmLNCS121074-IBu	lncRNA	TRUE
G11342	G11342	SmLNCS121078-IBu	lncRNA	FALSE
G11347	G11347	SmLINC121090-IBu	lncRNA	FALSE
G11348	G11348	SmLNCA121092-IBu	lncRNA	TRUE
G11356	G11356	SmLNCA121123-IBu	lncRNA	TRUE
G11360	G11360	SmLNCA121127-IBu	lncRNA	TRUE
G11367	G11367	SmLINC121138-IBu,SmLINC121137-IBu	lncRNA	TRUE
G11368	G11368	SmLINC121139-IBu	lncRNA	FALSE
G11372	G11372	SmLNCA121149-IBu	lncRNA	TRUE
G11373	G11373	SmLNCA121150-IBu	lncRNA	TRUE
G1139	G1139	SmLNCA102013-IBu	lncRNA	TRUE
G11401	G11401	SmLINC121194-IBu	lncRNA	FALSE
G11403	G11403	SmLINC121198-IBu	lncRNA	FALSE
G11404	G11404	SmLINC121202-IBu,SmLINC121204-IBu,SmLINC121199-IBu,SmLINC121201-IBu	lncRNA	TRUE
G11405	G11405	SmLINC121205-IBu	lncRNA	FALSE
G11406	G11406	SmLINC121206-IBu,SmLINC121207-IBu	lncRNA	FALSE
G11408	G11408	SmLINC121212-IBu,SmLINC121209-IBu,SmLINC121211-IBu,SmLINC121210-IBu	lncRNA	TRUE
G11409	G11409	SmLINC121214-IBu,SmLINC121213-IBu	lncRNA	TRUE
G11410	G11410	SmLINC121216-IBu,SmLINC121218-IBu	lncRNA	TRUE
G11411	G11411	SmLINC121220-IBu,SmLINC121219-IBu	lncRNA	TRUE
G11419	G11419	SmLINC121232-IBu	lncRNA	TRUE
G11422	G11422	SmLNCA121242-IBu	lncRNA	FALSE
G11423	G11423	SmLNCA121243-IBu	lncRNA	FALSE
G11429	G11429	SmLNCA121262-IBu	lncRNA	TRUE
G1143	G1143	SmLNCA102017-IBu	lncRNA	TRUE
G11433	G11433	SmLNCA121272-IBu	lncRNA	TRUE
G11435	G11435	SmLINC121274-IBu,SmLINC121278-IBu,SmLINC121276-IBu,SmLINC121277-IBu,SmLINC121275-IBu	lncRNA	TRUE
G11437	G11437	SmLNCA121281-IBu	lncRNA	TRUE
G11450	G11450	SmLNCA121302-IBu	lncRNA	FALSE
G11453	G11453	SmLINC121305-IBu,SmLINC121308-IBu,SmLINC121307-IBu,SmLINC121309-IBu,SmLINC121311-IBu	lncRNA	TRUE
G11462	G11462	SmLNCS121323-IBu	lncRNA	FALSE
G11466	G11466	SmLNCA121331-IBu,SmLNCA121330-IBu,SmLNCA121329-IBu,SmLNCA121332-IBu,SmLNCA121327-IBu,SmLNCA121328-IBu	lncRNA	TRUE
G11468	G11468	SmLNCA121335-IBu,SmLNCA121334-IBu	lncRNA	TRUE
G11470	G11470	SmLINC121341-IBu	lncRNA	TRUE
G11471	G11471	SmLNCA121342-IBu	lncRNA	TRUE
G11483	G11483	SmLINC121365-IBu,SmLINC121364-IBu,SmLINC121363-IBu,SmLINC121362-IBu	lncRNA	TRUE
G11486	G11486	SmLINC121368-IBu	lncRNA	FALSE
G11493	G11493	SmLINC121378-IBu,SmLINC121380-IBu	lncRNA	TRUE
G11494	G11494	SmLINC121384-IBu,SmLINC121382-IBu,SmLINC121383-IBu	lncRNA	TRUE
G11495	G11495	SmLINC121386-IBu,SmLINC121385-IBu	lncRNA	TRUE
G11496	G11496	SmLINC121392-IBu,SmLINC121388-IBu,SmLINC121387-IBu,SmLINC121393-IBu,SmLINC121389-IBu,SmLINC121390-IBu	lncRNA	TRUE
G11497	G11497	SmLINC121394-IBu,SmLINC121396-IBu,SmLINC121397-IBu,SmLINC121395-IBu	lncRNA	TRUE
G11498	G11498	SmLINC121398-IBu	lncRNA	FALSE
G11500	G11500	SmLNCA121401-IBu,SmLNCA121405-IBu,SmLNCA121404-IBu,SmLNCA121407-IBu,SmLNCA121403-IBu,SmLNCA121400-IBu,SmLNCA121406-IBu,SmLNCA121402-IBu	lncRNA	TRUE
G11501	G11501	SmLINC121408-IBu	lncRNA	FALSE
G11504	G11504	SmLNCA121412-IBu	lncRNA	TRUE
G11505	G11505	SmLNCA121414-IBu	lncRNA	TRUE
G11507	G11507	SmLNCS121417-IBu	lncRNA	FALSE
G11511	G11511	SmLNCA121421-IBu	lncRNA	TRUE
G11518	G11518	SmLNCA121436-IBu,SmLNCA121437-IBu	lncRNA	TRUE
G11520	G11520	SmLNCA121442-IBu,SmLNCA121443-IBu,SmLNCA121439-IBu	lncRNA	TRUE
G11524	G11524	SmLNCS121451-IBu	lncRNA	TRUE
G11525	G11525	SmLINC121452-IBu,SmLNCA121453-IBu	lncRNA	TRUE
G11536	G11536	SmLINC121484-IBu	lncRNA	FALSE
G11543	G11543	SmLNCA121492-IBu	lncRNA	FALSE
G11559	G11559	SmLNCA121511-IBu	lncRNA	TRUE
G11561	G11561	SmLNCA121513-IBu	lncRNA	TRUE
G11562	G11562	SmLNCA121514-IBu	lncRNA	FALSE
G11578	G11578	SmLINC002097-IBu,SmLINC121546-IBu,SmLINC121548-IBu,SmLINC121547-IBu,SmLINC121545-IBu	lncRNA	TRUE
G11582	G11582	SmLNCS121553-IBu	lncRNA	TRUE
G11585	G11585	SmLINC121557-IBu	lncRNA	TRUE
G11586	G11586	SmLNCA121558-IBu	lncRNA	FALSE
G11589	G11589	SmLNCA121564-IBu	lncRNA	TRUE
G1159	G1159	SmLNCA102043-IBu	lncRNA	FALSE
G11591	G11591	SmLNCA121566-IBu	lncRNA	TRUE
G11595	G11595	SmLINC121571-IBu	lncRNA	TRUE
G11596	G11596	SmLINC121573-IBu,SmLINC121574-IBu	lncRNA	TRUE
G11597	G11597	SmLINC121575-IBu	lncRNA	TRUE
G11609	G11609	SmLINC121598-IBu	lncRNA	FALSE
G11610	G11610	SmLNCA121599-IBu	lncRNA	TRUE
G11612	G11612	SmLNCS121601-IBu	lncRNA	FALSE
G11615	G11615	SmLNCA121604-IBu	lncRNA	TRUE
G11618	G11618	SmLINC121611-IBu,SmLINC121615-IBu,SmLNCA121614-IBu,SmLINC121612-IBu,SmLINC121608-IBu,SmLINC121613-IBu,SmLINC121607-IBu,SmLINC121610-IBu,SmLNCA121616-IBu,SmLINC121609-IBu	lncRNA	TRUE
G11619	G11619	SmLINC121625-IBu,SmLINC121627-IBu,SmLINC121622-IBu,SmLINC121617-IBu,SmLINC121620-IBu,SmLINC121619-IBu,SmLINC121621-IBu,SmLINC121623-IBu,SmLINC121626-IBu,SmLINC121624-IBu,SmLINC121618-IBu	lncRNA	TRUE
G11621	G11621	SmLINC121629-IBu	lncRNA	TRUE
G11622	G11622	SmLINC121630-IBu	lncRNA	TRUE
G11626	G11626	SmLINC121639-IBu	lncRNA	TRUE
G1163	G1163	SmLNCA102048-IBu,SmLNCA102049-IBu	lncRNA	TRUE
G11637	G11637	SmLINC121657-IBu	lncRNA	TRUE
G11638	G11638	SmLNCA121658-IBu	lncRNA	TRUE
G1164	G1164	SmLINC102051-IBu,SmLINC102050-IBu	lncRNA	FALSE
G11641	G11641	SmLNCA121661-IBu	lncRNA	TRUE
G11642	G11642	SmLNCA121662-IBu,SmLNCA121666-IBu,SmLNCA121665-IBu,SmLNCA121663-IBu	lncRNA	TRUE
G11643	G11643	SmLINC121668-IBu,SmLINC121667-IBu,SmLINC121669-IBu	lncRNA	TRUE
G11646	G11646	SmLINC121675-IBu	lncRNA	TRUE
G11651	G11651	SmLNCA121680-IBu	lncRNA	FALSE
G11664	G11664	SmLNCA121700-IBu	lncRNA	FALSE
G11666	G11666	SmLINC121702-IBu	lncRNA	FALSE
G11673	G11673	SmLINC121711-IBu,SmLINC121715-IBu,SmLINC121716-IBu,SmLINC121714-IBu,SmLINC121717-IBu,SmLINC121713-IBu,SmLINC121712-IBu	lncRNA	TRUE
G11674	G11674	SmLNCA121719-IBu	lncRNA	TRUE
G11676	G11676	SmLNCA121721-IBu	lncRNA	TRUE
G11681	G11681	SmLNCA121742-IBu	lncRNA	TRUE
G11683	G11683	SmLINC002093-IBu,SmLINC121745-IBu,SmLINC121746-IBu	lncRNA	TRUE
G11684	G11684	SmLINC121748-IBu,SmLINC121749-IBu,SmLINC121747-IBu	lncRNA	TRUE
G11689	G11689	SmLINC121754-IBu	lncRNA	TRUE
G11690	G11690	SmLNCS121755-IBu	lncRNA	TRUE
G11694	G11694	SmLNCA121761-IBu	lncRNA	TRUE
G11698	G11698	SmLINC121765-IBu	lncRNA	FALSE
G117	G117	SmLNCS100174-IBu	lncRNA	FALSE
G11702	G11702	SmLINC121769-IBu	lncRNA	TRUE
G11703	G11703	SmLNCA121774-IBu,SmLNCA121773-IBu,SmLNCA121772-IBu,SmLNCA121771-IBu,SmLNCA121770-IBu	lncRNA	TRUE
G11704	G11704	SmLNCA121775-IBu,SmLNCA121776-IBu	lncRNA	TRUE
G11706	G11706	SmLNCA121781-IBu	lncRNA	TRUE
G11708	G11708	SmLNCA121790-IBu	lncRNA	TRUE
G1171	G1171	SmLNCA102058-IBu	lncRNA	FALSE
G11714	G11714	SmLINC121804-IBu,SmLINC121803-IBu,SmLINC121808-IBu,SmLNCS121807-IBu,SmLINC121806-IBu,SmLINC121805-IBu,SmLINC121802-IBu	lncRNA	TRUE
G11715	G11715	SmLINC121809-IBu	lncRNA	FALSE
G11716	G11716	SmLINC121810-IBu	lncRNA	FALSE
G1172	G1172	SmLNCA102067-IBu,SmLINC102068-IBu,SmLNCA102062-IBu,SmLNCA102061-IBu,SmLNCA102064-IBu,SmLNCA102073-IBu,SmLINC102070-IBu,SmLNCA102059-IBu,SmLNCA102060-IBu,SmLNCA102063-IBu,SmLNCA102071-IBu,SmLNCA102066-IBu,SmLNCA102072-IBu,SmLINC102069-IBu,SmLNCA102074-IBu,SmLNCA102065-IBu	lncRNA	TRUE
G11723	G11723	SmLINC121828-IBu	lncRNA	TRUE
G11724	G11724	SmLINC121829-IBu	lncRNA	TRUE
G11725	G11725	SmLINC121830-IBu	lncRNA	FALSE
G11729	G11729	SmLINC121836-IBu	lncRNA	FALSE
G11730	G11730	SmLINC121837-IBu	lncRNA	TRUE
G11733	G11733	SmLINC121840-IBu	lncRNA	TRUE
G11736	G11736	SmLINC121843-IBu	lncRNA	TRUE
G11737	G11737	SmLINC121844-IBu	lncRNA	TRUE
G11739	G11739	SmLNCA121845-IBu	lncRNA	TRUE
G11741	G11741	SmLINC121865-IBu,SmLINC121860-IBu,SmLINC121864-IBu,SmLINC121861-IBu	lncRNA	TRUE
G11743	G11743	SmLINC121867-IBu	lncRNA	TRUE
G11745	G11745	SmLINC121869-IBu	lncRNA	TRUE
G11747	G11747	SmLNCA121871-IBu	lncRNA	TRUE
G11748	G11748	SmLINC121872-IBu	lncRNA	TRUE
G11750	G11750	SmLINC121874-IBu	lncRNA	TRUE
G11752	G11752	SmLINC121876-IBu	lncRNA	FALSE
G11753	G11753	SmLINC121877-IBu	lncRNA	TRUE
G11754	G11754	SmLINC121878-IBu	lncRNA	FALSE
G11755	G11755	SmLINC121879-IBu	lncRNA	FALSE
G11756	G11756	SmLINC121880-IBu	lncRNA	TRUE
G11757	G11757	SmLINC121883-IBu,SmLINC121881-IBu,SmLINC121882-IBu	lncRNA	TRUE
G11759	G11759	SmLINC121885-IBu	lncRNA	FALSE
G11761	G11761	SmLINC121887-IBu	lncRNA	FALSE
G11764	G11764	SmLINC121900-IBu	lncRNA	TRUE
G1177	G1177	SmLNCA102079-IBu	lncRNA	TRUE
G11770	G11770	SmLINC121914-IBu	lncRNA	TRUE
G11775	G11775	SmLNCA121922-IBu	lncRNA	TRUE
G11777	G11777	SmLINC121924-IBu	lncRNA	TRUE
G11784	G11784	SmLNCA121931-IBu	lncRNA	TRUE
G11785	G11785	SmLNCA121932-IBu	lncRNA	FALSE
G11787	G11787	SmLNCA121934-IBu	lncRNA	TRUE
G11789	G11789	SmLNCA121937-IBu	lncRNA	TRUE
G11796	G11796	SmLINC121945-IBu	lncRNA	TRUE
G11798	G11798	SmLINC121949-IBu	lncRNA	TRUE
G11799	G11799	SmLINC121950-IBu,SmLINC121951-IBu	lncRNA	TRUE
G11800	G11800	SmLINC121952-IBu	lncRNA	FALSE
G11807	G11807	SmLNCA121966-IBu	lncRNA	TRUE
G11808	G11808	SmLNCA121971-IBu,SmLNCA121970-IBu,SmLNCA121968-IBu,SmLNCA121972-IBu	lncRNA	TRUE
G11814	G11814	SmLNCA121978-IBu	lncRNA	TRUE
G11819	G11819	SmLNCA122009-IBu	lncRNA	TRUE
G11823	G11823	SmLINC122013-IBu,SmLINC122014-IBu	lncRNA	TRUE
G11824	G11824	SmLINC122017-IBu,SmLINC002070-IBu,SmLINC122016-IBu	lncRNA	TRUE
G11825	G11825	SmLINC122019-IBu,SmLINC122021-IBu,SmLINC122020-IBu,SmLINC122018-IBu	lncRNA	TRUE
G11826	G11826	SmLINC122022-IBu	lncRNA	TRUE
G1184	G1184	SmLINC102088-IBu	lncRNA	FALSE
G11842	G11842	SmLINC122038-IBu	lncRNA	TRUE
G11845	G11845	SmLNCA122051-IBu	lncRNA	TRUE
G11846	G11846	SmLINC122052-IBu,SmLINC122053-IBu	lncRNA	TRUE
G11853	G11853	SmLINC122065-IBu	lncRNA	TRUE
G11855	G11855	SmLNCS122070-IBu	lncRNA	FALSE
G11857	G11857	SmLNCA122072-IBu	lncRNA	TRUE
G11858	G11858	SmLNCA122073-IBu	lncRNA	TRUE
G1186	G1186	SmLINC102091-IBu,SmLINC102090-IBu	lncRNA	TRUE
G11862	G11862	SmLINC122086-IBu	lncRNA	TRUE
G11863	G11863	SmLINC122087-IBu	lncRNA	TRUE
G11864	G11864	SmLINC122089-IBu,SmLINC122088-IBu,SmLINC122090-IBu,SmLINC122091-IBu,SmLINC122093-IBu,SmLINC122092-IBu	lncRNA	TRUE
G11874	G11874	SmLNCA122109-IBu	lncRNA	TRUE
G11876	G11876	SmLINC122112-IBu,SmLNCS122111-IBu	lncRNA	FALSE
G11878	G11878	SmLNCA122117-IBu	lncRNA	TRUE
G1188	G1188	SmLINC102093-IBu,SmLINC102095-IBu,SmLINC102094-IBu	lncRNA	TRUE
G11883	G11883	SmLNCS122124-IBu	lncRNA	TRUE
G11884	G11884	SmLNCA122126-IBu,SmLNCA122128-IBu,SmLNCA122127-IBu	lncRNA	TRUE
G11885	G11885	SmLINC122129-IBu	lncRNA	TRUE
G1189	G1189	SmLINC102096-IBu,SmLINC102097-IBu	lncRNA	TRUE
G11890	G11890	SmLNCA122134-IBu	lncRNA	TRUE
G11895	G11895	SmLINC122142-IBu,SmLINC122141-IBu	lncRNA	TRUE
G11896	G11896	SmLINC122144-IBu,SmLINC122145-IBu	lncRNA	TRUE
G11898	G11898	SmLNCA122147-IBu	lncRNA	TRUE
G11900	G11900	SmLINC122153-IBu,SmLINC122152-IBu,SmLINC122155-IBu,SmLINC122156-IBu,SmLINC122157-IBu	lncRNA	TRUE
G11901	G11901	SmLINC122158-IBu	lncRNA	TRUE
G11902	G11902	SmLINC122159-IBu	lncRNA	TRUE
G11907	G11907	SmLNCA122176-IBu	lncRNA	TRUE
G11910	G11910	SmLNCS122189-IBu	lncRNA	FALSE
G11911	G11911	SmLNCS122190-IBu	lncRNA	TRUE
G11912	G11912	SmLNCA122191-IBu	lncRNA	TRUE
G11915	G11915	SmLINC122196-IBu,SmLINC006520-IBu,SmLINC122199-IBu,SmLINC006522-IBu,SmLINC122197-IBu	lncRNA	TRUE
G11918	G11918	SmLINC122206-IBu,SmLINC122207-IBu,SmLINC122205-IBu,SmLINC122208-IBu	lncRNA	TRUE
G11919	G11919	SmLINC122209-IBu	lncRNA	TRUE
G1192	G1192	SmLNCA102100-IBu	lncRNA	FALSE
G11922	G11922	SmLINC122212-IBu,SmLINC122214-IBu,SmLINC122213-IBu	lncRNA	TRUE
G11924	G11924	SmLNCS122216-IBu	lncRNA	TRUE
G11934	G11934	SmLINC122228-IBu,SmLINC122229-IBu	lncRNA	TRUE
G11955	G11955	SmLNCA122275-IBu,SmLNCA122276-IBu	lncRNA	TRUE
G11956	G11956	SmLNCA122277-IBu	lncRNA	TRUE
G11966	G11966	SmLINC122287-IBu	lncRNA	TRUE
G11967	G11967	SmLNCA122289-IBu,SmLNCA122288-IBu	lncRNA	TRUE
G11968	G11968	SmLNCA122293-IBu,SmLNCA122291-IBu,SmLNCA122292-IBu,SmLNCA122294-IBu,SmLNCA122290-IBu	lncRNA	TRUE
G11970	G11970	SmLNCA122297-IBu	lncRNA	TRUE
G11971	G11971	SmLNCA122298-IBu	lncRNA	FALSE
G1198	G1198	SmLINC102106-IBu	lncRNA	TRUE
G11982	G11982	SmLNCA122314-IBu	lncRNA	TRUE
G11984	G11984	SmLNCA122319-IBu	lncRNA	TRUE
G11987	G11987	SmLNCA122325-IBu,SmLNCA122322-IBu,SmLNCA122323-IBu,SmLNCA122324-IBu	lncRNA	TRUE
G11990	G11990	SmLINC122329-IBu,SmLINC122328-IBu	lncRNA	TRUE
G11992	G11992	SmLINC122333-IBu,SmLINC122332-IBu,SmLINC122331-IBu	lncRNA	TRUE
G11993	G11993	SmLNCA122334-IBu	lncRNA	TRUE
G12	G12	SmLINC100012-IBu,SmLINC100013-IBu	lncRNA	TRUE
G12015	G12015	SmLINC122366-IBu	lncRNA	TRUE
G12016	G12016	SmLINC122367-IBu	lncRNA	TRUE
G12017	G12017	SmLINC122368-IBu,SmLINC122369-IBu	lncRNA	TRUE
G12018	G12018	SmLINC122370-IBu	lncRNA	TRUE
G12023	G12023	SmLINC122381-IBu	lncRNA	FALSE
G12024	G12024	SmLNCA122382-IBu	lncRNA	FALSE
G12025	G12025	SmLINC122383-IBu	lncRNA	TRUE
G12027	G12027	SmLNCA122386-IBu	lncRNA	TRUE
G12028	G12028	SmLINC122388-IBu	lncRNA	TRUE
G12032	G12032	SmLNCA122395-IBu,SmLNCA122394-IBu,SmLNCA122396-IBu	lncRNA	TRUE
G1204	G1204	SmLNCA102122-IBu	lncRNA	TRUE
G12040	G12040	SmLNCS122409-IBu	lncRNA	TRUE
G12053	G12053	SmLNCA122440-IBu	lncRNA	TRUE
G12058	G12058	SmLNCA122445-IBu	lncRNA	TRUE
G12063	G12063	SmLNCA122451-IBu	lncRNA	TRUE
G12067	G12067	SmLNCA122457-IBu	lncRNA	TRUE
G12069	G12069	SmLNCA122459-IBu	lncRNA	TRUE
G12070	G12070	SmLNCS122460-IBu	lncRNA	FALSE
G12071	G12071	SmLNCA122461-IBu	lncRNA	TRUE
G12072	G12072	SmLNCA122462-IBu	lncRNA	FALSE
G12085	G12085	SmLNCA122488-IBu,SmLNCA122489-IBu	lncRNA	TRUE
G12086	G12086	SmLNCA122490-IBu	lncRNA	TRUE
G12099	G12099	SmLNCS122508-IBu	lncRNA	TRUE
G12104	G12104	SmLINC122517-IBu	lncRNA	TRUE
G12105	G12105	SmLINC122519-IBu,SmLINC122520-IBu	lncRNA	TRUE
G12106	G12106	SmLINC122521-IBu	lncRNA	TRUE
G12110	G12110	SmLINC122525-IBu	lncRNA	TRUE
G12122	G12122	SmLNCA122540-IBu	lncRNA	TRUE
G12131	G12131	SmLINC122550-IBu	lncRNA	TRUE
G12132	G12132	SmLNCA122553-IBu,SmLNCA122551-IBu,SmLNCA122552-IBu	lncRNA	TRUE
G12135	G12135	SmLNCA122556-IBu,SmLNCA122557-IBu	lncRNA	FALSE
G12138	G12138	SmLINC122563-IBu	lncRNA	TRUE
G12141	G12141	SmLNCA122579-IBu,SmLNCA122578-IBu	lncRNA	TRUE
G12147	G12147	SmLNCA122591-IBu	lncRNA	TRUE
G12150	G12150	SmLNCA122594-IBu	lncRNA	TRUE
G12157	G12157	SmLNCA122608-IBu	lncRNA	FALSE
G12160	G12160	SmLNCS122611-IBu	lncRNA	FALSE
G12163	G12163	SmLINC122627-IBu	lncRNA	FALSE
G12164	G12164	SmLINC122630-IBu,SmLINC001964-IBu,SmLINC001960-IBu	lncRNA	TRUE
G12165	G12165	SmLNCA122634-IBu	lncRNA	TRUE
G12167	G12167	SmLINC122637-IBu	lncRNA	FALSE
G12168	G12168	SmLNCA122638-IBu	lncRNA	TRUE
G12169	G12169	SmLINC122641-IBu	lncRNA	FALSE
G12171	G12171	SmLNCA122643-IBu	lncRNA	TRUE
G12172	G12172	SmLNCA122644-IBu	lncRNA	TRUE
G12182	G12182	SmLNCS122660-IBu,SmLNCS122659-IBu	lncRNA	TRUE
G12183	G12183	SmLNCS122661-IBu	lncRNA	TRUE
G12184	G12184	SmLINC122662-IBu	lncRNA	TRUE
G12185	G12185	SmLINC122663-IBu	lncRNA	FALSE
G12189	G12189	SmLNCA122667-IBu	lncRNA	FALSE
G12193	G12193	SmLINC122671-IBu	lncRNA	FALSE
G12196	G12196	SmLINC122711-IBu,SmLINC122701-IBu,SmLINC002025-IBu,SmLINC122702-IBu,SmLINC122710-IBu,SmLINC122705-IBu,SmLINC122709-IBu,SmLINC002017-IBu,SmLINC122704-IBu,SmLINC122699-IBu,SmLINC122707-IBu,SmLINC122706-IBu,SmLINC122708-IBu,SmLINC122700-IBu	lncRNA	TRUE
G12197	G12197	SmLINC122713-IBu	lncRNA	TRUE
G122	G122	SmLINC100182-IBu,SmLINC100181-IBu,SmLINC100187-IBu,SmLINC100186-IBu,SmLINC100183-IBu,SmLINC100180-IBu,SmLINC100184-IBu,SmLINC100179-IBu,SmLINC100188-IBu,SmLINC100189-IBu	lncRNA	TRUE
G12200	G12200	SmLNCA122718-IBu	lncRNA	TRUE
G12207	G12207	SmLNCA122731-IBu	lncRNA	FALSE
G12208	G12208	SmLNCA122732-IBu	lncRNA	FALSE
G12215	G12215	SmLNCS122749-IBu	lncRNA	FALSE
G12216	G12216	SmLINC122752-IBu,SmLINC122750-IBu,SmLINC122753-IBu,SmLINC122751-IBu	lncRNA	TRUE
G12218	G12218	SmLINC122758-IBu,SmLINC122756-IBu,SmLINC122757-IBu	lncRNA	TRUE
G12219	G12219	SmLINC122760-IBu,SmLINC122759-IBu,SmLINC122761-IBu	lncRNA	TRUE
G12223	G12223	SmLINC122768-IBu	lncRNA	TRUE
G12229	G12229	SmLNCA122774-IBu	lncRNA	FALSE
G1223	G1223	SmLNCS102156-IBu	lncRNA	FALSE
G12239	G12239	SmLNCA122787-IBu	lncRNA	TRUE
