gene_id	matrix_name	transcripts_id	gene_type	is_detected
Smp_039010	Smp-039010	Smp_039010.1	protein_coding	False
Smp_039080	Smp-039080	Smp_039080.1	protein_coding	True
Smp_039080	Smp-039080	Smp_039080.2	protein_coding	True
Smp_039130	Smp-039130	Smp_039130.1	protein_coding	True
Smp_039160	Smp-039160	Smp_039160.1	protein_coding	True
Smp_039160	Smp-039160	Smp_039160.2	protein_coding	True
Smp_039160	Smp-039160	Smp_039160.3	protein_coding	True
Smp_039180	Smp-039180	Smp_039180.1	protein_coding	True
Smp_039300	Smp-039300	Smp_039300.1	protein_coding	True
Smp_039390	Smp-039390	Smp_039390.1	protein_coding	True
Smp_039390	Smp-039390	Smp_039390.2	protein_coding	True
Smp_039400	Smp-039400	Smp_039400.1	protein_coding	True
Smp_039470	Smp-039470	Smp_039470.1	protein_coding	True
Smp_039470	Smp-039470	Smp_039470.2	protein_coding	True
Smp_039490	Smp-039490	Smp_039490.1	protein_coding	True
Smp_039490	Smp-039490	Smp_039490.2	protein_coding	True
Smp_039490	Smp-039490	Smp_039490.3	protein_coding	True
Smp_039590	Smp-039590	Smp_039590.1	protein_coding	True
Smp_039600	Smp-039600	Smp_039600.1	protein_coding	True
Smp_039640	Smp-039640	Smp_039640.1	protein_coding	True
Smp_039640	Smp-039640	Smp_039640.2	protein_coding	True
Smp_039650	Smp-039650	Smp_039650.1	protein_coding	True
Smp_039670	Smp-039670	Smp_039670.1	protein_coding	True
Smp_039670	Smp-039670	Smp_039670.2	protein_coding	True
Smp_039740	Smp-039740	Smp_039740.1	protein_coding	True
Smp_039750	Smp-039750	Smp_039750.1	protein_coding	True
Smp_039750	Smp-039750	Smp_039750.2	protein_coding	True
Smp_039750	Smp-039750	Smp_039750.3	protein_coding	True
Smp_039810	Smp-039810	Smp_039810.1	protein_coding	True
Smp_039820	Smp-039820	Smp_039820.1	protein_coding	True
Smp_039820	Smp-039820	Smp_039820.2	protein_coding	True
Smp_039820	Smp-039820	Smp_039820.3	protein_coding	True
Smp_039820	Smp-039820	Smp_039820.4	protein_coding	True
Smp_039870	Smp-039870	Smp_039870.1	protein_coding	True
Smp_039970	Smp-039970	Smp_039970.1	protein_coding	True
Smp_039980	Smp-039980	Smp_039980.1	protein_coding	True
Smp_040020	Smp-040020	Smp_040020.1	protein_coding	True
Smp_040080	Smp-040080	Smp_040080.1	protein_coding	True
Smp_040080	Smp-040080	Smp_040080.2	protein_coding	True
Smp_040100	Smp-040100	Smp_040100.1	protein_coding	True
Smp_040110	Smp-040110	Smp_040110.1	protein_coding	True
Smp_040110	Smp-040110	Smp_040110.2	protein_coding	True
Smp_040130	Smp-040130	Smp_040130.1	protein_coding	True
Smp_040190	Smp-040190	Smp_040190.1	protein_coding	True
Smp_040270	Smp-040270	Smp_040270.1	protein_coding	True
Smp_040280	Smp-040280	Smp_040280.1	protein_coding	True
Smp_040350	Smp-040350	Smp_040350.1	protein_coding	True
Smp_040360	Smp-040360	Smp_040360.1	protein_coding	True
Smp_040390	Smp-040390	Smp_040390.1	protein_coding	False
Smp_040460	Smp-040460	Smp_040460.1	protein_coding	True
Smp_040500	Smp-040500	Smp_040500.1	protein_coding	True
Smp_040500	Smp-040500	Smp_040500.2	protein_coding	True
Smp_040500	Smp-040500	Smp_040500.3	protein_coding	True
Smp_040510	Smp-040510	Smp_040510.1	protein_coding	True
Smp_040510	Smp-040510	Smp_040510.2	protein_coding	True
Smp_040550	Smp-040550	Smp_040550.1	protein_coding	True
Smp_040560	Smp-040560	Smp_040560.1	protein_coding	True
Smp_040560	Smp-040560	Smp_040560.2	protein_coding	True
Smp_040560	Smp-040560	Smp_040560.3	protein_coding	True
Smp_040570	Smp-040570	Smp_040570.1	protein_coding	True
Smp_040610	Smp-040610	Smp_040610.1	protein_coding	True
Smp_040610	Smp-040610	Smp_040610.2	protein_coding	True
Smp_040610	Smp-040610	Smp_040610.3	protein_coding	True
Smp_040710	Smp-040710	Smp_040710.1	protein_coding	True
Smp_040710	Smp-040710	Smp_040710.2	protein_coding	True
Smp_040720	Smp-040720	Smp_040720.1	protein_coding	True
Smp_040720	Smp-040720	Smp_040720.2	protein_coding	True
Smp_040770	Smp-040770	Smp_040770.1	protein_coding	True
Smp_040770	Smp-040770	Smp_040770.2	protein_coding	True
Smp_040790	Smp-040790	Smp_040790.1	protein_coding	True
Smp_040800	Smp-040800	Smp_040800.1	protein_coding	True
Smp_040800	Smp-040800	Smp_040800.2	protein_coding	True
Smp_040800	Smp-040800	Smp_040800.3	protein_coding	True
Smp_040960	Smp-040960	Smp_040960.1	protein_coding	True
Smp_040960	Smp-040960	Smp_040960.2	protein_coding	True
Smp_040970	Smp-040970	Smp_040970.1	protein_coding	True
Smp_040970	Smp-040970	Smp_040970.2	protein_coding	True
Smp_040970	Smp-040970	Smp_040970.3	protein_coding	True
Smp_040990	Smp-040990	Smp_040990.1	protein_coding	True
Smp_041050	Smp-041050	Smp_041050.1	protein_coding	True
Smp_041060	Smp-041060	Smp_041060.1	protein_coding	True
Smp_041100	Smp-041100	Smp_041100.1	protein_coding	True
Smp_041190	Smp-041190	Smp_041190.1	protein_coding	True
Smp_041190	Smp-041190	Smp_041190.2	protein_coding	True
Smp_041190	Smp-041190	Smp_041190.3	protein_coding	True
Smp_041320	Smp-041320	Smp_041320.1	protein_coding	False
Smp_041370	Smp-041370	Smp_041370.1	protein_coding	True
Smp_041370	Smp-041370	Smp_041370.2	protein_coding	True
Smp_041370	Smp-041370	Smp_041370.3	protein_coding	True
Smp_041390	Smp-041390	Smp_041390.1	protein_coding	True
Smp_041430	Smp-041430	Smp_041430.1	protein_coding	True
Smp_041450	Smp-041450	Smp_041450.1	protein_coding	True
Smp_041460	Smp-041460	Smp_041460.1	protein_coding	True
Smp_041480	Smp-041480	Smp_041480.1	protein_coding	True
Smp_041480	Smp-041480	Smp_041480.2	protein_coding	True
Smp_041480	Smp-041480	Smp_041480.3	protein_coding	True
Smp_041490	Smp-041490	Smp_041490.1	protein_coding	True
Smp_041500	Smp-041500	Smp_041500.1	protein_coding	True
Smp_041500	Smp-041500	Smp_041500.2	protein_coding	True
Smp_041540	Smp-041540	Smp_041540.1	protein_coding	True
Smp_041550	Smp-041550	Smp_041550.1	protein_coding	True
Smp_041570	Smp-041570	Smp_041570.1	protein_coding	True
Smp_041600	Smp-041600	Smp_041600.1	protein_coding	True
Smp_041630	Smp-041630	Smp_041630.1	protein_coding	True
Smp_041650	Smp-041650	Smp_041650.1	protein_coding	True
Smp_041700	Smp-041700	Smp_041700.1	protein_coding	True
Smp_041730	Smp-041730	Smp_041730.1	protein_coding	True
Smp_041730	Smp-041730	Smp_041730.2	protein_coding	True
Smp_041740	Smp-041740	Smp_041740.1	protein_coding	True
Smp_041750	Smp-041750	Smp_041750.1	protein_coding	True
Smp_041750	Smp-041750	Smp_041750.2	protein_coding	True
Smp_041760	Smp-041760	Smp_041760.1	protein_coding	True
Smp_041760	Smp-041760	Smp_041760.2	protein_coding	True
Smp_041760	Smp-041760	Smp_041760.3	protein_coding	True
Smp_041770	Smp-041770	Smp_041770.1	protein_coding	True
Smp_041770	Smp-041770	Smp_041770.2	protein_coding	True
Smp_041770	Smp-041770	Smp_041770.3	protein_coding	True
Smp_041830	Smp-041830	Smp_041830.1	protein_coding	True
Smp_041880	Smp-041880	Smp_041880.1	protein_coding	True
Smp_041890	Smp-041890	Smp_041890.1	protein_coding	True
Smp_041980	Smp-041980	Smp_041980.1	protein_coding	True
Smp_042030	Smp-042030	Smp_042030.1	protein_coding	True
Smp_042030	Smp-042030	Smp_042030.2	protein_coding	True
Smp_042030	Smp-042030	Smp_042030.3	protein_coding	True
Smp_042050	Smp-042050	Smp_042050.1	protein_coding	True
Smp_042050	Smp-042050	Smp_042050.2	protein_coding	True
Smp_042060	Smp-042060	Smp_042060.1	protein_coding	True
Smp_042080	Smp-042080	Smp_042080.1	protein_coding	True
Smp_042090	Smp-042090	Smp_042090.1	protein_coding	True
Smp_042090	Smp-042090	Smp_042090.2	protein_coding	True
Smp_042110	Smp-042110	Smp_042110.1	protein_coding	True
Smp_042120	Smp-042120	Smp_042120.1	protein_coding	True
Smp_042160	Smp-042160	Smp_042160.1	protein_coding	True
Smp_042210	Smp-042210	Smp_042210.1	protein_coding	True
Smp_042280	Smp-042280	Smp_042280.1	protein_coding	True
Smp_042340	Smp-042340	Smp_042340.1	protein_coding	True
Smp_042390	Smp-042390	Smp_042390.1	protein_coding	True
Smp_042400	Smp-042400	Smp_042400.1	protein_coding	True
Smp_042420	Smp-042420	Smp_042420.1	protein_coding	True
Smp_042430	Smp-042430	Smp_042430.1	protein_coding	True
Smp_042430	Smp-042430	Smp_042430.2	protein_coding	True
Smp_042440	Smp-042440	Smp_042440.1	protein_coding	True
Smp_042530	Smp-042530	Smp_042530.1	protein_coding	True
Smp_042550	Smp-042550	Smp_042550.1	protein_coding	True
Smp_042550	Smp-042550	Smp_042550.2	protein_coding	True
Smp_042560	Smp-042560	Smp_042560.1	protein_coding	True
Smp_042590	Smp-042590	Smp_042590.1	protein_coding	True
Smp_042630	Smp-042630	Smp_042630.1	protein_coding	True
Smp_042630	Smp-042630	Smp_042630.2	protein_coding	True
Smp_042630	Smp-042630	Smp_042630.3	protein_coding	True
Smp_042630	Smp-042630	Smp_042630.4	protein_coding	True
Smp_042670	Smp-042670	Smp_042670.1	protein_coding	True
Smp_042680	Smp-042680	Smp_042680.1	protein_coding	True
Smp_042700	Smp-042700	Smp_042700.1	protein_coding	True
Smp_042740	Smp-042740	Smp_042740.1	protein_coding	True
Smp_042770	Smp-042770	Smp_042770.1	protein_coding	True
Smp_042810	Smp-042810	Smp_042810.1	protein_coding	True
Smp_042910	Smp-042910	Smp_042910.1	protein_coding	True
Smp_042920	Smp-042920	Smp_042920.1	protein_coding	True
Smp_042920	Smp-042920	Smp_042920.2	protein_coding	True
Smp_042920	Smp-042920	Smp_042920.3	protein_coding	True
Smp_042980	Smp-042980	Smp_042980.1	protein_coding	True
Smp_042990	Smp-042990	Smp_042990.1	protein_coding	True
Smp_043030	Smp-043030	Smp_043030.1	protein_coding	True
Smp_043070	Smp-043070	Smp_043070.1	protein_coding	True
Smp_043070	Smp-043070	Smp_043070.2	protein_coding	True
Smp_043100	Smp-043100	Smp_043100.1	protein_coding	True
Smp_043110	Smp-043110	Smp_043110.1	protein_coding	True
Smp_043120	Smp-043120	Smp_043120.1	protein_coding	True
Smp_043130	Smp-043130	Smp_043130.1	protein_coding	True
Smp_043150	Smp-043150	Smp_043150.1	protein_coding	True
Smp_043170	Smp-043170	Smp_043170.1	protein_coding	True
Smp_043200	Smp-043200	Smp_043200.1	protein_coding	True
Smp_043200	Smp-043200	Smp_043200.2	protein_coding	True
Smp_043210	Smp-043210	Smp_043210.1	protein_coding	True
Smp_043220	Smp-043220	Smp_043220.1	protein_coding	True
Smp_043250	Smp-043250	Smp_043250.1	protein_coding	False
Smp_043270	Smp-043270	Smp_043270.1	protein_coding	True
Smp_043290	Smp-043290	Smp_043290.1	protein_coding	True
Smp_043300	Smp-043300	Smp_043300.1	protein_coding	False
Smp_043320	Smp-043320	Smp_043320.1	protein_coding	False
Smp_043340	Smp-043340	Smp_043340.1	protein_coding	True
Smp_043350	Smp-043350	Smp_043350.1	protein_coding	True
Smp_043360	Smp-043360	Smp_043360.1	protein_coding	True
Smp_043360	Smp-043360	Smp_043360.2	protein_coding	True
Smp_043390	Smp-043390	Smp_043390.1	protein_coding	True
Smp_043500	Smp-043500	Smp_043500.1	protein_coding	True
Smp_043570	Smp-043570	Smp_043570.1	protein_coding	True
Smp_043570	Smp-043570	Smp_043570.2	protein_coding	True
Smp_043580	Smp-043580	Smp_043580.1	protein_coding	True
Smp_043600	Smp-043600	Smp_043600.1	protein_coding	True
Smp_043610	Smp-043610	Smp_043610.1	protein_coding	True
Smp_043610	Smp-043610	Smp_043610.2	protein_coding	True
Smp_043650	Smp-043650	Smp_043650.1	protein_coding	True
Smp_043670	Smp-043670	Smp_043670.1	protein_coding	True
Smp_043670	Smp-043670	Smp_043670.2	protein_coding	True
Smp_043780	Smp-043780	Smp_043780.1	protein_coding	True
Smp_043910	Smp-043910	Smp_043910.1	protein_coding	True
Smp_043940	Smp-043940	Smp_043940.1	protein_coding	True
Smp_043940	Smp-043940	Smp_043940.2	protein_coding	True
Smp_043970	Smp-043970	Smp_043970.1	protein_coding	True
Smp_043990	Smp-043990	Smp_043990.1	protein_coding	True
Smp_043990	Smp-043990	Smp_043990.2	protein_coding	True
Smp_044000	Smp-044000	Smp_044000.1	protein_coding	True
Smp_044000	Smp-044000	Smp_044000.2	protein_coding	True
Smp_044020	Smp-044020	Smp_044020.1	protein_coding	True
Smp_044060	Smp-044060	Smp_044060.1	protein_coding	True
Smp_044160	Smp-044160	Smp_044160.1	protein_coding	True
Smp_044160	Smp-044160	Smp_044160.2	protein_coding	True
Smp_044250	Smp-044250	Smp_044250.1	protein_coding	True
Smp_044260	Smp-044260	Smp_044260.1	protein_coding	True
Smp_044260	Smp-044260	Smp_044260.2	protein_coding	True
Smp_044280	Smp-044280	Smp_044280.1	protein_coding	True
Smp_044400	Smp-044400	Smp_044400.1	protein_coding	True
Smp_044440	Smp-044440	Smp_044440.1	protein_coding	True
Smp_044470	Smp-044470	Smp_044470.1	protein_coding	True
Smp_044470	Smp-044470	Smp_044470.2	protein_coding	True
Smp_044470	Smp-044470	Smp_044470.3	protein_coding	True
Smp_044470	Smp-044470	Smp_044470.4	protein_coding	True
Smp_044520	Smp-044520	Smp_044520.1	protein_coding	True
Smp_044530	Smp-044530	Smp_044530.1	protein_coding	True
Smp_044550	Smp-044550	Smp_044550.1	protein_coding	True
Smp_044550	Smp-044550	Smp_044550.2	protein_coding	True
Smp_044550	Smp-044550	Smp_044550.3	protein_coding	True
Smp_044560	Smp-044560	Smp_044560.1	protein_coding	True
Smp_044580	Smp-044580	Smp_044580.1	protein_coding	True
Smp_044610	Smp-044610	Smp_044610.1	protein_coding	True
Smp_044680	Smp-044680	Smp_044680.1	protein_coding	True
Smp_044680	Smp-044680	Smp_044680.2	protein_coding	True
Smp_044690	Smp-044690	Smp_044690.1	protein_coding	True
Smp_044750	Smp-044750	Smp_044750.1	protein_coding	True
Smp_044800	Smp-044800	Smp_044800.1	protein_coding	True
Smp_044810	Smp-044810	Smp_044810.1	protein_coding	True
Smp_044850	Smp-044850	Smp_044850.1	protein_coding	True
Smp_044920	Smp-044920	Smp_044920.1	protein_coding	True
Smp_044920	Smp-044920	Smp_044920.2	protein_coding	True
Smp_044920	Smp-044920	Smp_044920.3	protein_coding	True
Smp_044920	Smp-044920	Smp_044920.4	protein_coding	True
Smp_044950	Smp-044950	Smp_044950.1	protein_coding	True
Smp_044970	Smp-044970	Smp_044970.1	protein_coding	True
Smp_045040	Smp-045040	Smp_045040.1	protein_coding	True
Smp_045040	Smp-045040	Smp_045040.2	protein_coding	True
Smp_045060	Smp-045060	Smp_045060.1	protein_coding	True
Smp_045070	Smp-045070	Smp_045070.1	protein_coding	True
Smp_045220	Smp-045220	Smp_045220.1	protein_coding	True
Smp_045230	Smp-045230	Smp_045230.1	protein_coding	True
Smp_045250	Smp-045250	Smp_045250.1	protein_coding	True
Smp_045260	Smp-045260	Smp_045260.1	protein_coding	True
Smp_045300	Smp-045300	Smp_045300.1	protein_coding	True
Smp_045360	Smp-045360	Smp_045360.1	protein_coding	True
Smp_045400	Smp-045400	Smp_045400.1	protein_coding	True
Smp_045400	Smp-045400	Smp_045400.2	protein_coding	True
Smp_045410	Smp-045410	Smp_045410.1	protein_coding	True
Smp_045410	Smp-045410	Smp_045410.2	protein_coding	True
Smp_045420	Smp-045420	Smp_045420.1	protein_coding	True
Smp_045420	Smp-045420	Smp_045420.2	protein_coding	True
Smp_045430	Smp-045430	Smp_045430.1	protein_coding	True
Smp_045430	Smp-045430	Smp_045430.2	protein_coding	True
Smp_045470	Smp-045470	Smp_045470.1	protein_coding	True
Smp_045480	Smp-045480	Smp_045480.1	protein_coding	True
Smp_045490	Smp-045490	Smp_045490.1	protein_coding	True
Smp_045500	Smp-045500	Smp_045500.1	protein_coding	True
Smp_045510	Smp-045510	Smp_045510.1	protein_coding	True
Smp_045550	Smp-045550	Smp_045550.1	protein_coding	True
Smp_045560	Smp-045560	Smp_045560.1	protein_coding	True
Smp_045590	Smp-045590	Smp_045590.1	protein_coding	True
Smp_045590	Smp-045590	Smp_045590.2	protein_coding	True
Smp_045590	Smp-045590	Smp_045590.3	protein_coding	True
Smp_045590	Smp-045590	Smp_045590.4	protein_coding	True
Smp_045590	Smp-045590	Smp_045590.5	protein_coding	True
Smp_045600	Smp-045600	Smp_045600.1	protein_coding	True
Smp_045610	Smp-045610	Smp_045610.1	protein_coding	True
Smp_045620	Smp-045620	Smp_045620.1	protein_coding	True
Smp_045650	Smp-045650	Smp_045650.1	protein_coding	True
Smp_045680	Smp-045680	Smp_045680.1	protein_coding	True
Smp_045710	Smp-045710	Smp_045710.1	protein_coding	True
Smp_045730	Smp-045730	Smp_045730.1	protein_coding	True
Smp_045750	Smp-045750	Smp_045750.1	protein_coding	True
Smp_045750	Smp-045750	Smp_045750.2	protein_coding	True
Smp_045760	Smp-045760	Smp_045760.1	protein_coding	True
Smp_045780	Smp-045780	Smp_045780.1	protein_coding	True
Smp_045790	Smp-045790	Smp_045790.1	protein_coding	True
Smp_045810	Smp-045810	Smp_045810.1	protein_coding	True
Smp_045810	Smp-045810	Smp_045810.2	protein_coding	True
Smp_045810	Smp-045810	Smp_045810.3	protein_coding	True
Smp_045860	Smp-045860	Smp_045860.1	protein_coding	True
Smp_045860	Smp-045860	Smp_045860.2	protein_coding	True
Smp_045860	Smp-045860	Smp_045860.3	protein_coding	True
Smp_045860	Smp-045860	Smp_045860.4	protein_coding	True
Smp_045920	Smp-045920	Smp_045920.1	protein_coding	True
Smp_045920	Smp-045920	Smp_045920.2	protein_coding	True
Smp_045930	Smp-045930	Smp_045930.1	protein_coding	True
Smp_045930	Smp-045930	Smp_045930.2	protein_coding	True
Smp_045950	Smp-045950	Smp_045950.1	protein_coding	True
Smp_045960	Smp-045960	Smp_045960.1	protein_coding	True
Smp_045980	Smp-045980	Smp_045980.1	protein_coding	True
Smp_045980	Smp-045980	Smp_045980.2	protein_coding	True
Smp_045980	Smp-045980	Smp_045980.3	protein_coding	True
Smp_045990	Smp-045990	Smp_045990.1	protein_coding	True
Smp_045990	Smp-045990	Smp_045990.2	protein_coding	True
Smp_045990	Smp-045990	Smp_045990.3	protein_coding	True
Smp_046020	Smp-046020	Smp_046020.1	protein_coding	True
Smp_046060	Smp-046060	Smp_046060.1	protein_coding	True
Smp_046060	Smp-046060	Smp_046060.2	protein_coding	True
Smp_046090	Smp-046090	Smp_046090.1	protein_coding	True
Smp_046100	Smp-046100	Smp_046100.1	protein_coding	True
Smp_046120	Smp-046120	Smp_046120.1	protein_coding	True
Smp_046130	Smp-046130	Smp_046130.1	protein_coding	True
Smp_046130	Smp-046130	Smp_046130.2	protein_coding	True
Smp_046130	Smp-046130	Smp_046130.3	protein_coding	True
Smp_046140	Smp-046140	Smp_046140.1	protein_coding	True
Smp_046160	Smp-046160	Smp_046160.1	protein_coding	True
Smp_046190	Smp-046190	Smp_046190.1	protein_coding	True
Smp_046190	Smp-046190	Smp_046190.2	protein_coding	True
Smp_046250	Smp-046250	Smp_046250.1	protein_coding	True
Smp_046290	Smp-046290	Smp_046290.1	protein_coding	True
Smp_046360	Smp-046360	Smp_046360.1	protein_coding	True
Smp_046410	Smp-046410	Smp_046410.1	protein_coding	True
Smp_046430	Smp-046430	Smp_046430.1	protein_coding	True
Smp_046500	Smp-046500	Smp_046500.1	protein_coding	True
Smp_046500	Smp-046500	Smp_046500.2	protein_coding	True
Smp_046550	Smp-046550	Smp_046550.1	protein_coding	True
Smp_046630	Smp-046630	Smp_046630.1	protein_coding	True
Smp_046680	Smp-046680	Smp_046680.1	protein_coding	True
Smp_046690	Smp-046690	Smp_046690.1	protein_coding	True
Smp_046690	Smp-046690	Smp_046690.2	protein_coding	True
Smp_046690	Smp-046690	Smp_046690.3	protein_coding	True
Smp_046740	Smp-046740	Smp_046740.1	protein_coding	True
Smp_046750	Smp-046750	Smp_046750.1	protein_coding	True
Smp_046780	Smp-046780	Smp_046780.1	protein_coding	True
Smp_046790	Smp-046790	Smp_046790.1	protein_coding	True
Smp_046790	Smp-046790	Smp_046790.2	protein_coding	True
Smp_046790	Smp-046790	Smp_046790.3	protein_coding	True
Smp_046800	Smp-046800	Smp_046800.1	protein_coding	True
Smp_046800	Smp-046800	Smp_046800.2	protein_coding	True
Smp_046810	Smp-046810	Smp_046810.1	protein_coding	True
Smp_046870	Smp-046870	Smp_046870.1	protein_coding	True
Smp_046880	Smp-046880	Smp_046880.1	protein_coding	True
Smp_046880	Smp-046880	Smp_046880.2	protein_coding	True
Smp_046880	Smp-046880	Smp_046880.3	protein_coding	True
Smp_046890	Smp-046890	Smp_046890.1	protein_coding	True
Smp_046900	Smp-046900	Smp_046900.1	protein_coding	True
Smp_046900	Smp-046900	Smp_046900.2	protein_coding	True
Smp_046900	Smp-046900	Smp_046900.3	protein_coding	True
Smp_046910	Smp-046910	Smp_046910.1	protein_coding	True
Smp_046930	Smp-046930	Smp_046930.1	protein_coding	True
Smp_046980	Smp-046980	Smp_046980.1	protein_coding	True
Smp_047060	Smp-047060	Smp_047060.1	protein_coding	True
Smp_047090	Smp-047090	Smp_047090.1	protein_coding	True
Smp_047090	Smp-047090	Smp_047090.2	protein_coding	True
Smp_047090	Smp-047090	Smp_047090.3	protein_coding	True
Smp_047110	Smp-047110	Smp_047110.1	protein_coding	True
Smp_047190	Smp-047190	Smp_047190.1	protein_coding	True
Smp_047200	Smp-047200	Smp_047200.1	protein_coding	True
Smp_047240	Smp-047240	Smp_047240.1	protein_coding	True
Smp_047330	Smp-047330	Smp_047330.1	protein_coding	True
Smp_047330	Smp-047330	Smp_047330.2	protein_coding	True
Smp_047330	Smp-047330	Smp_047330.3	protein_coding	True
Smp_047360	Smp-047360	Smp_047360.1	protein_coding	True
Smp_047360	Smp-047360	Smp_047360.2	protein_coding	True
Smp_047360	Smp-047360	Smp_047360.3	protein_coding	True
Smp_047370	Smp-047370	Smp_047370.1	protein_coding	True
Smp_047400	Smp-047400	Smp_047400.1	protein_coding	True
Smp_047400	Smp-047400	Smp_047400.2	protein_coding	True
Smp_047410	Smp-047410	Smp_047410.1	protein_coding	True
Smp_047410	Smp-047410	Smp_047410.2	protein_coding	True
Smp_047440	Smp-047440	Smp_047440.1	protein_coding	True
Smp_047450	Smp-047450	Smp_047450.1	protein_coding	True
Smp_047460	Smp-047460	Smp_047460.1	protein_coding	True
Smp_047500	Smp-047500	Smp_047500.1	protein_coding	True
Smp_047540	Smp-047540	Smp_047540.1	protein_coding	True
Smp_047540	Smp-047540	Smp_047540.2	protein_coding	True
Smp_047540	Smp-047540	Smp_047540.3	protein_coding	True
Smp_047550	Smp-047550	Smp_047550.1	protein_coding	True
Smp_047610	Smp-047610	Smp_047610.1	protein_coding	True
Smp_047620	Smp-047620	Smp_047620.1	protein_coding	True
Smp_047640	Smp-047640	Smp_047640.1	protein_coding	False
Smp_047640	Smp-047640	Smp_047640.2	protein_coding	False
Smp_047650	Smp-047650	Smp_047650.1	protein_coding	True
Smp_047680	Smp-047680	Smp_047680.1	protein_coding	True
Smp_047700	Smp-047700	Smp_047700.1	protein_coding	True
Smp_047720	Smp-047720	Smp_047720.1	protein_coding	True
Smp_047740	Smp-047740	Smp_047740.1	protein_coding	True
Smp_047860	Smp-047860	Smp_047860.1	protein_coding	True
Smp_047870	Smp-047870	Smp_047870.1	protein_coding	True
Smp_047870	Smp-047870	Smp_047870.2	protein_coding	True
Smp_047900	Smp-047900	Smp_047900.1	protein_coding	True
Smp_048050	Smp-048050	Smp_048050.1	protein_coding	False
Smp_048050	Smp-048050	Smp_048050.2	protein_coding	False
Smp_048080	Smp-048080	Smp_048080.1	protein_coding	True
Smp_048080	Smp-048080	Smp_048080.2	protein_coding	True
Smp_048080	Smp-048080	Smp_048080.3	protein_coding	True
Smp_048160	Smp-048160	Smp_048160.1	protein_coding	True
Smp_048230	Smp-048230	Smp_048230.1	protein_coding	True
Smp_048240	Smp-048240	Smp_048240.1	protein_coding	True
Smp_048260	Smp-048260	Smp_048260.1	protein_coding	True
Smp_048260	Smp-048260	Smp_048260.2	protein_coding	True
Smp_048380	Smp-048380	Smp_048380.1	protein_coding	True
Smp_048420	Smp-048420	Smp_048420.1	protein_coding	True
Smp_048520	Smp-048520	Smp_048520.1	protein_coding	True
Smp_048520	Smp-048520	Smp_048520.2	protein_coding	True
Smp_048540	Smp-048540	Smp_048540.1	protein_coding	True
Smp_048550	Smp-048550	Smp_048550.1	protein_coding	True
Smp_048560	Smp-048560	Smp_048560.1	protein_coding	True
Smp_048560	Smp-048560	Smp_048560.2	protein_coding	True
Smp_048560	Smp-048560	Smp_048560.3	protein_coding	True
Smp_048620	Smp-048620	Smp_048620.1	protein_coding	True
Smp_048650	Smp-048650	Smp_048650.1	protein_coding	True
Smp_048660	Smp-048660	Smp_048660.1	protein_coding	True
Smp_048760	Smp-048760	Smp_048760.1	protein_coding	True
Smp_048830	Smp-048830	Smp_048830.1	protein_coding	True
Smp_048870	Smp-048870	Smp_048870.1	protein_coding	False
Smp_048880	Smp-048880	Smp_048880.1	protein_coding	True
Smp_048880	Smp-048880	Smp_048880.2	protein_coding	True
Smp_048930	Smp-048930	Smp_048930.1	protein_coding	True
Smp_048940	Smp-048940	Smp_048940.1	protein_coding	True
Smp_048980	Smp-048980	Smp_048980.1	protein_coding	True
Smp_048990	Smp-048990	Smp_048990.1	protein_coding	True
Smp_049000	Smp-049000	Smp_049000.1	protein_coding	True
Smp_049000	Smp-049000	Smp_049000.2	protein_coding	True
Smp_049000	Smp-049000	Smp_049000.3	protein_coding	True
Smp_049010	Smp-049010	Smp_049010.1	protein_coding	True
Smp_049140	Smp-049140	Smp_049140.1	protein_coding	True
Smp_049140	Smp-049140	Smp_049140.2	protein_coding	True
Smp_049140	Smp-049140	Smp_049140.3	protein_coding	True
Smp_049150	Smp-049150	Smp_049150.1	protein_coding	True
Smp_049160	Smp-049160	Smp_049160.1	protein_coding	True
Smp_049170	Smp-049170	Smp_049170.1	protein_coding	True
Smp_049230	Smp-049230	Smp_049230.1	protein_coding	False
Smp_049270	Smp-049270	Smp_049270.1	protein_coding	True
Smp_049330	Smp-049330	Smp_049330.1	protein_coding	True
Smp_049330	Smp-049330	Smp_049330.2	protein_coding	True
Smp_049330	Smp-049330	Smp_049330.3	protein_coding	True
Smp_049330	Smp-049330	Smp_049330.4	protein_coding	True
Smp_049380	Smp-049380	Smp_049380.1	protein_coding	True
Smp_049390	Smp-049390	Smp_049390.1	protein_coding	True
Smp_049390	Smp-049390	Smp_049390.2	protein_coding	True
Smp_049390	Smp-049390	Smp_049390.3	protein_coding	True
Smp_049500	Smp-049500	Smp_049500.1	protein_coding	True
Smp_049510	Smp-049510	Smp_049510.1	protein_coding	True
Smp_049510	Smp-049510	Smp_049510.2	protein_coding	True
Smp_049520	Smp-049520	Smp_049520.1	protein_coding	True
Smp_049520	Smp-049520	Smp_049520.2	protein_coding	True
Smp_049520	Smp-049520	Smp_049520.3	protein_coding	True
Smp_049520	Smp-049520	Smp_049520.4	protein_coding	True
Smp_049550	Smp-049550	Smp_049550.1	protein_coding	True
Smp_049580	Smp-049580	Smp_049580.1	protein_coding	True
Smp_049600	Smp-049600	Smp_049600.1	protein_coding	True
Smp_049610	Smp-049610	Smp_049610.1	protein_coding	True
Smp_049610	Smp-049610	Smp_049610.2	protein_coding	True
